Item Type,Product ID,Product Name,Product Type,Product Code/SKU,Bin Picking Number,Brand Name,Option Set,Option Set Align,Product Description,Price,Cost Price,Retail Price,Sale Price,Fixed Shipping Cost,Free Shipping,Product Warranty,Product Weight(OZ),Product Length,Product Width,Product Height,Allow Purchases?,Product Visible?,Product Availability,Track Inventory,Current Stock Level,Low Stock Level,Category,Product Image File - 1,Product Image File - 2,Product Image Description - 1,Product Image Is Thumbnail - 1,Product Image Sort - 1,Product Image ID - 2,Product Image File - 3,Product Image Description - 2,Product Image Is Thumbnail - 2,Product Image Sort - 2,Search Keywords,Page Title,Meta Keywords,Meta Description,MYOB Asset Acct,MYOB Income Acct,MYOB Expense Acct,Product Condition,Show Product Condition?,Event Date Required?,Event Date Name,Event Date Is Limited?,Event Date Start Date,Event Date End Date,Sort Order,Product Tax Class,Product UPC/EAN,Stop Processing Rules,Product URL,Redirect Old URL?,GPS Global Trade Item Number,GPS Manufacturer Part Number,GPS Gender,GPS Age Group,GPS Color,GPS Size,GPS Material,GPS Pattern,GPS Item Group ID,GPS Category,GPS Enabled
,AIR12234AR,"UTG&reg; ACCU-SYNC&reg; 1"" High Profile 34mm Offset Picatinny Rings, Red",,,,UTG,,,"&#149; UTG ACCU-SYNC&reg; 1"" High Profile 34mm Offset Scope Ring Mount for a Precise Fit on MIL-STD-1913 Picatinny Rails<br>&#149; Precision CNC Machined from Aircraft Grade Aluminum and Finished in a Red Anodize<br>&#149; Significant Lightening Cuts to Massively Reduce Weight Without Compromising Durability <br>&#149; Radiused Edges and Corners to Prevent Snagging, Scratching, or Tearing of Other Gear and for Effortless Access to Scope Windage and Elevation Turrets<br>&#149; Single Mount Utilizes Locking Torx Screws and Square-shaped Integral Recoil Stops For a Secure Zero Hold<br>&#149; 22mm Saddle Height, 34mm Offset Distance, 100mm Base Length, High Profile Fits 1"" Tube Optics with up to a 69mm Outer Objective Diameter<br>&#149; Includes a T20 Torx Wrench for Simple and User Friendly Installation<br><br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>We recommend to tighten the ring top screws with a torque value of about 25 inch-lb and the side plate screw with torque value of about 35 inch-lb.<font color=red style='font-size:10px;'><br><br>",,,,,,,,7.41,19.1,6.4,8.9,,,,,,,Mounting Systems,AIR12234AR_PRO_1.jpg,AIR12234AR_PRO_2.jpg,,,,,AIR122S_PRO_3.jpg,,,,,,UTG ACCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AIR12250,"UTG&reg; ACCU-SYNC&reg; 1"" High Profile 50mm Offset Picatinny Rings, Black",,,,UTG,,,"&#149; UTG ACCU-SYNC&reg; 1"" High Profile 50mm Offset Scope Ring Mount for a Precise Fit on MIL-STD-1913 Picatinny Rails<br>&#149; Precision CNC Machined from Aircraft Aluminum and Finished in a Matte Black Anodize<br>&#149; Significant Lightening Cuts to Massively Reduce Weight Without Compromising Durability <br>&#149; Radiused Edges and Corners to Prevent Snagging, Scratching, or Tearing of Other Gear and for Effortless Access to Scope Windage and Elevation Turrets<br>&#149; Single Mount Utilizes Locking Torx Screws and Square-shaped Integral Recoil Stops For a Secure Zero Hold<br>&#149; 22mm Saddle Height, 50mm Offset Distance, 100mm Base Length, High Profile Fits 1"" Tube Optics with up to a 69mm Outer Objective Diameter<br>&#149; Includes a T20 Torx Wrench for Simple and User Friendly Installation<br><br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>We recommend to tighten the ring top screws with a torque value of about 25 inch-lb and the side plate screw with torque value of about 35 inch-lb.<font color=red style='font-size:10px;'><br><br>",,,,,,,,7.58,19.1,8.9,6.4,,,,,,,Mounting Systems,AIR12250_PRO_1.jpg,AIR12250_PRO_2.jpg,,,,,AIR122S_PRO_3.jpg,,,,,,UTG New,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AIR12250AB,"UTG&reg; ACCU-SYNC&reg; 1"" High Profile 50mm Offset Picatinny Rings, Blue",,,,UTG,,,"&#149; UTG ACCU-SYNC&reg; 1"" High Profile 50mm Offset Scope Ring Mount for a Precise Fit on MIL-STD-1913 Picatinny Rails<br>&#149; Precision CNC Machined from Aircraft Grade Aluminum and Finished in a Blue Anodize<br>&#149; Significant Lightening Cuts to Massively Reduce Weight Without Compromising Durability <br>&#149; Radiused Edges and Corners to Prevent Snagging, Scratching, or Tearing of Other Gear and for Effortless Access to Scope Windage and Elevation Turrets<br>&#149; Single Mount Utilizes Locking Torx Screws and Square-shaped Integral Recoil Stops For a Secure Zero Hold<br>&#149; 22mm Saddle Height, 50mm Offset Distance, 100mm Base Length, High Profile Fits 1"" Tube Optics with up to a 69mm Outer Objective Diameter<br>&#149; Includes a T20  Torx Wrench for Simple and User Friendly Installation<br><br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>We recommend to tighten the ring top screws with a torque value of about 25 inch-lb and the side plate screw with torque value of about 35 inch-lb.<font color=red style='font-size:10px;'><br><br>",,,,,,,,7.48,19.1,8.9,6.4,,,,,,,Mounting Systems,AIR12250AB_PRO_1.jpg,AIR12250AB_PRO_2.jpg,,,,,AIR122S_PRO_3.jpg,,,,,,UTG ACCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AIR12250AR,"UTG&reg; ACCU-SYNC&reg; 1"" High Profile 50mm Offset Picatinny Rings, Red",,,,UTG,,,"&#149; UTG ACCU-SYNC&reg; 1"" High Profile 50mm Offset Scope Ring Mount for a Precise Fit on MIL-STD-1913 Picatinny Rails<br>&#149; Precision CNC Machined from Aircraft Grade Aluminum and Finished in a Red Anodize<br>&#149; Significant Lightening Cuts to Massively Reduce Weight Without Compromising Durability <br>&#149; Radiused Edges and Corners to Prevent Snagging, Scratching, or Tearing of Other Gear and for Effortless Access to Scope Windage and Elevation Turrets<br>&#149; Single Mount Utilizes Locking Torx Screws and Square-shaped Integral Recoil Stops For a Secure Zero Hold<br>&#149; 22mm Saddle Height, 50mm Offset Distance, 100mm Base Length, High Profile Fits 1"" Tube Optics with up to a 69mm Outer Objective Diameter<br>&#149; Includes a T20  Torx Wrench for Simple and User Friendly Installation<br><br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>We recommend to tighten the ring top screws with a torque value of about 25 inch-lb and the side plate screw with torque value of about 35 inch-lb.<font color=red style='font-size:10px;'><br><br>",,,,,,,,7.48,19.1,8.1,5.6,,,,,,,Mounting Systems,AIR12250AR_PRO_1.jpg,AIR12250AR_PRO_2.jpg,,,,,AIR122S_PRO_3.jpg,,,,,,UTG ACCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AIR122S,"UTG&reg; ACCU-SYNC&reg; 1"" High Profile 37mm Offset Picatinny Rings, Black",,,,UTG,,,"&#149; UTG ACCU-SYNC&reg; 1"" High Profile 37mm Offset Scope Rings, Comes in a Pair and Designed for a Precise Fit on MIL-STD-1913 Picatinny Rails<br>&#149; Precision CNC Machined from Aircraft Grade Aluminum and Finished in a Matte Black Anodize<br>&#149; Significant Lightening Cuts to Massively Reduce Weight Without Compromising Durability <br>&#149; Radiused Edges and Corners to Prevent Snagging, Scratching, or Tearing of Other Gear and for Effortless Access to Scope Windage and Elevation Turrets<br>&#149; Utilizes Locking Torx Screws and Square-shaped Integral Recoil Stops For a Secure Zero Hold<br>&#149; 22mm Saddle Height, 37mm Offset Distance, 33mm Base Length, High Profile Fits 1"" Tube Optics with up to a 69mm Outer Objective Diameter<br>&#149; Includes a T20  Torx Wrench for Simple and User Friendly Installation<br><br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>We recommend to tighten the ring top screws with a torque value of about 25 inch-lb and the side plate screw with torque value of about 35 inch-lb.<font color=red style='font-size:10px;'><br><br>",,,,,,,,6.84,14.7,9.4,5.8,,,,,,,Mounting Systems,AIR122S_PRO_1.jpg,AIR122S_PRO_2.jpg,,,,,AIR122S_PRO_3.jpg,,,,,,UTG New,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AIR122SAB,"UTG&reg; ACCU-SYNC&reg; 1"" High Profile 37mm Offset Picatinny Rings, Blue",,,,UTG,,,"&#149; UTG ACCU-SYNC&reg; 1"" High Profile 37mm Offset Scope Rings, Comes in a Pair and Designed for a Precise Fit on MIL-STD-1913 Picatinny Rails<br>&#149; Precision CNC Machined from Aircraft Grade Aluminum and Finished in a Blue Anodize<br>&#149; Significant Lightening Cuts to Massively Reduce Weight Without Compromising Durability <br>&#149; Radiused Edges and Corners to Prevent Snagging, Scratching, or Tearing of Other Gear and for Effortless Access to Scope Windage and Elevation Turrets<br>&#149; Utilizes Locking Torx Screws and Square-shaped Integral Recoil Stops For a Secure Zero Hold<br>&#149; 22mm Saddle Height, 37mm Offset Distance, 33mm Base Length, High Profile Fits 1"" Tube Optics with up to a 69mm Outer Objective Diameter<br>&#149; Includes a T20 Torx Wrench for Simple and User Friendly Installation<br><br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>We recommend to tighten the ring top screws with a torque value of about 25 inch-lb and the side plate screw with torque value of about 35 inch-lb.<font color=red style='font-size:10px;'><br><br>",,,,,,,,6.77,14.7,9.4,5.8,,,,,,,Mounting Systems,AIR122SAB_PRO_1.jpg,AIR122SAB_PRO_2.jpg,,,,,AIR122S_PRO_3.jpg,,,,,,UTG ACCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AIR122SAR,"UTG&reg; ACCU-SYNC&reg; 1"" High Profile 37mm Offset Picatinny Rings, Red",,,,UTG,,,"&#149; UTG ACCU-SYNC&reg; 1"" High Profile 37mm Offset Scope Rings, Comes in a Pair and Designed for a Precise Fit on MIL-STD-1913 Picatinny Rails<br>&#149; Precision CNC Machined from Aircraft Grade Aluminum and Finished in a Red Anodize<br>&#149; Significant Lightening Cuts to Massively Reduce Weight Without Compromising Durability <br>&#149; Radiused Edges and Corners to Prevent Snagging, Scratching, or Tearing of Other Gear and for Effortless Access to Scope Windage and Elevation Turrets<br>&#149; Utilizes Locking Torx Screws and Square-shaped Integral Recoil Stops For a Secure Zero Hold<br>&#149; 22mm Saddle Height, 37mm Offset Distance, 33mm Base Length, High Profile Fits 1"" Tube Optics with up to a 69mm Outer Objective Diameter<br>&#149; Includes a T20 Torx Wrench for Simple and User Friendly Installation<br><br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>We recommend to tighten the ring top screws with a torque value of about 25 inch-lb and the side plate screw with torque value of about 35 inch-lb.<font color=red style='font-size:10px;'><br><br>",,,,,,,,6.81,14.7,9.4,5.8,,,,,,,Mounting Systems,AIR122SAR_PRO_1.jpg,AIR122SAR_PRO_2.jpg,,,,,AIR122S_PRO_3.jpg,,,,,,UTG ACCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AIR31834,"UTG&reg; ACCU-SYNC&reg; 30mm Medium Profile 34mm Offset Picatinny Rings, Black",,,,UTG,,,"&#149; UTG ACCU-SYNC&reg; 30mm Medium Profile 34mm Offset Scope Ring Mount for a Precise Fit on MIL-STD-1913 Picatinny Rails<br>&#149; Precision CNC Machined from Aircraft Aluminum and Finished in a Matte Black Anodize<br>&#149; Significant Lightening Cuts to Massively Reduce Weight Without Compromising Durability <br>&#149; Radiused Edges and Corners to Prevent Snagging, Scratching, or Tearing of Other Gear and for Effortless Access to Scope Windage and Elevation Turrets<br>&#149; Single Mount Utilizes Locking Torx Screws and Square-shaped Integral Recoil Stops For a Secure Zero Hold<br>&#149; 18mm Saddle Height, 34mm Offset Distance, 100mm Base Length, Meduim Profile Fits 30mm Tube Optics with up to a 65mm Outer Objective Diameter<br>&#149; Includes a T20  Torx Wrench for Simple and User Friendly Installation<br><br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>We recommend to tighten the ring top screws with a torque value of about 25 inch-lb and the side plate screw with torque value of about 35 inch-lb.<font color=red style='font-size:10px;'><br><br>",,,,,,,,7.37,19.1,6.4,8.9,,,,,,,Mounting Systems,AIR31834_PRO_1.jpg,AIR31834_PRO_2.jpg,,,,,AIR122S_PRO_3.jpg,,,,,,UTG New,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AIR31834AB,"UTG&reg; ACCU-SYNC&reg; 30mm Medium Profile 34mm Offset Picatinny Rings, Blue",,,,UTG,,,"&#149; UTG ACCU-SYNC&reg; 30mm Medium Profile 34mm Offset Scope Ring Mount for a Precise Fit on MIL-STD-1913 Picatinny Rails<br>&#149; Precision CNC Machined from Aircraft Grade Aluminum and Finished in a Blue Anodize<br>&#149; Significant Lightening Cuts to Massively Reduce Weight Without Compromising Durability <br>&#149; Radiused Edges and Corners to Prevent Snagging, Scratching, or Tearing of Other Gear and for Effortless Access to Scope Windage and Elevation Turrets<br>&#149; Single Mount Utilizes Locking Torx Screws and Square-shaped Integral Recoil Stops For a Secure Zero Hold<br>&#149; 18mm Saddle Height, 34mm Offset Distance, 100mm Base Length, Medium Profile Fits 30mm Tube Optics with up to a 65mm Outer Objective Diameter<br>&#149; Includes a T20  Torx Wrench for Simple and User Friendly Installation<br><br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>We recommend to tighten the ring top screws with a torque value of about 25 inch-lb and the side plate screw with torque value of about 35 inch-lb.<font color=red style='font-size:10px;'><br><br>",,,,,,,,7.41,19.1,6.4,8.9,,,,,,,Mounting Systems,AIR31834AB_PRO_1.jpg,AIR31834AB_PRO_2.jpg,,,,,AIR122S_PRO_3.jpg,,,,,,UTG ACCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AIR31834AR,"UTG&reg; ACCU-SYNC&reg; 30mm Medium Profile 34mm Offset Picatinny Rings, Red",,,,UTG,,,"&#149; UTG ACCU-SYNC&reg; 30mm Medium Profile 34mm Offset Scope Ring Mount for a Precise Fit on MIL-STD-1913 Picatinny Rails<br>&#149; Precision CNC Machined from Aircraft Grade Aluminum and Finished in a Red Anodize<br>&#149; Significant Lightening Cuts to Massively Reduce Weight Without Compromising Durability <br>&#149; Radiused Edges and Corners to Prevent Snagging, Scratching, or Tearing of Other Gear and for Effortless Access to Scope Windage and Elevation Turrets<br>&#149; Single Mount Utilizes Locking Torx Screws and Square-shaped Integral Recoil Stops For a Secure Zero Hold<br>&#149; 18mm Saddle Height, 34mm Offset Distance, 100mm Base Length, Medium Profile Fits 30mm Tube Optics with up to a 65mm Outer Objective Diameter<br>&#149; Includes a T20  Torx Wrench for Simple and User Friendly Installation<br><br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>We recommend to tighten the ring top screws with a torque value of about 25 inch-lb and the side plate screw with torque value of about 35 inch-lb.<font color=red style='font-size:10px;'><br><br>",,,,,,,,7.41,19.1,6.4,8.9,,,,,,,Mounting Systems,AIR31834AR_PRO_1.jpg,AIR31834AR_PRO_2.jpg,,,,,AIR122S_PRO_3.jpg,,,,,,UTG ACCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AIR31850,"UTG&reg; ACCU-SYNC&reg; 30mm Medium Profile 50mm Offset Picatinny Rings, Black",,,,UTG,,,"&#149; UTG ACCU-SYNC&reg; 30mm Medium Profile 50mm Offset Scope Ring Mount for a Precise Fit on MIL-STD-1913 Picatinny Rails<br>&#149; Precision CNC Machined from Aircraft Aluminum and Finished in a Matte Black Anodize<br>&#149; Significant Lightening Cuts to Massively Reduce Weight Without Compromising Durability <br>&#149; Radiused Edges and Corners to Prevent Snagging, Scratching, or Tearing of Other Gear and for Effortless Access to Scope Windage and Elevation Turrets<br>&#149; Single Mount Utilizes Locking Torx Screws and Square-shaped Integral Recoil Stops For a Secure Zero Hold<br>&#149; 18mm Saddle Height, 50mm Offset Distance, 100mm Base Length, Medium Profile Fits 30mm Tube Optics with up to a 65mm Outer Objective Diameter<br>&#149; Includes a T20 Torx Wrench for Simple and User Friendly Installation<br><br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>We recommend to tighten the ring top screws with a torque value of about 25 inch-lb and the side plate screw with torque value of about 35 inch-lb.<font color=red style='font-size:10px;'><br><br>",,,,,,,,7.69,19.1,6.4,8.9,,,,,,,Mounting Systems,AIR31850_PRO_1.jpg,AIR31850_PRO_2.jpg,,,,,AIR122S_PRO_3.jpg,,,,,,UTG New,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AIR31850AB,"UTG&reg; ACCU-SYNC&reg; 30mm Medium Profile 50mm Offset Picatinny Rings, Blue",,,,UTG,,,"&#149; UTG ACCU-SYNC&reg; 30mm Medium Profile 50mm Offset Scope Ring Mount for a Precise Fit on MIL-STD-1913 Picatinny Rails<br>&#149; Precision CNC Machined from Aircraft Grade Aluminum and Finished in a Blue Anodize<br>&#149; Significant Lightening Cuts to Massively Reduce Weight Without Compromising Durability <br>&#149; Radiused Edges and Corners to Prevent Snagging, Scratching, or Tearing of Other Gear and for Effortless Access to Scope Windage and Elevation Turrets<br>&#149; Single Mount Utilizes Locking Torx Screws and Square-shaped Integral Recoil Stops For a Secure Zero Hold<br>&#149; 18mm Saddle Height, 50mm Offset Distance, 100mm Base Length, Medium Profile Fits 30mm Tube Optics with up to a 65mm Outer Objective Diameter<br>&#149; Includes a T20 Torx Wrench for Simple and User Friendly Installation<br><br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>We recommend to tighten the ring top screws with a torque value of about 25 inch-lb and the side plate screw with torque value of about 35 inch-lb.<font color=red style='font-size:10px;'><br><br>",,,,,,,,7.69,19.1,6.4,8.9,,,,,,,Mounting Systems,AIR31850AB_PRO_1.jpg,AIR31850AB_PRO_2.jpg,,,,,AIR122S_PRO_3.jpg,,,,,,UTG ACCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AIR31850AR,"UTG&reg; ACCU-SYNC&reg; 30mm Medium Profile 50mm Offset Picatinny Rings, Red",,,,UTG,,,"&#149; UTG ACCU-SYNC&reg; 30mm Medium Profile 50mm Offset Scope Ring Mount for a Precise Fit on MIL-STD-1913 Picatinny Rails<br>&#149; Precision CNC Machined from Aircraft Grade Aluminum and Finished in a Red Anodize<br>&#149; Significant Lightening Cuts to Massively Reduce Weight Without Compromising Durability <br>&#149; Radiused Edges and Corners to Prevent Snagging, Scratching, or Tearing of Other Gear and for Effortless Access to Scope Windage and Elevation Turrets<br>&#149; Single Mount Utilizes Locking Torx Screws and Square-shaped Integral Recoil Stops For a Secure Zero Hold<br>&#149; 18mm Saddle Height, 50mm Offset Distance, 100mm Base Length, Medium Profile Fits 30mm Tube Optics with up to a 65mm Outer Objective Diameter<br>&#149; Includes a T20  Torx Wrench for Simple and User Friendly Installation<br><br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>We recommend to tighten the ring top screws with a torque value of about 25 inch-lb and the side plate screw with torque value of about 35 inch-lb.<font color=red style='font-size:10px;'><br><br>",,,,,,,,7.69,19.1,8.9,6.4,,,,,,,Mounting Systems,AIR31850AR_PRO_1.jpg,AIR31850AR_PRO_2.jpg,,,,,AIR122S_PRO_3.jpg,,,,,,UTG ACCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AIR32234,"UTG&reg; ACCU-SYNC&reg; 30mm High Profile 34mm Offset Picatinny Rings, Black",,,,UTG,,,"&#149; UTG ACCU-SYNC&reg; 30mm High Profile 34mm Offset Scope Ring Mount for a Precise Fit on MIL-STD-1913 Picatinny Rails<br>&#149; Precision CNC Machined from Aircraft Grade Aluminum and Finished in a Matte Black Anodize<br>&#149; Significant Lightening Cuts to Massively Reduce Weight Without Compromising Durability <br>&#149; Radiused Edges and Corners to Prevent Snagging, Scratching, or Tearing of Other Gear and for Effortless Access to Scope Windage and Elevation Turrets<br>&#149; Single Mount Utilizes Locking Torx Screws and Square-shaped Integral Recoil Stops For a Secure Zero Hold<br>&#149; 22mm Saddle Height, 34mm Offset Distance, 100mm Base Length, High Profile Fits 30mm Tube Optics with up to a 73mm Outer Objective Diameter<br>&#149; Includes a T20 Torx Wrench for Simple and User Friendly Installation<br><br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>We recommend to tighten the ring top screws with a torque value of about 25 inch-lb and the side plate screw with torque value of about 35 inch-lb.<font color=red style='font-size:10px;'><br><br>",,,,,,,,7.44,18.5,7.9,5.6,,,,,,,Mounting Systems,AIR32234_PRO_1.jpg,AIR32234_PRO_2.jpg,,,,,AIR122S_PRO_3.jpg,,,,,,UTG New,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AIR32234AB,"UTG&reg; ACCU-SYNC&reg; 30mm High Profile 34mm Offset Picatinny Rings, Blue",,,,UTG,,,"&#149; UTG ACCU-SYNC&reg; 30mm High Profile 34mm Offset Scope Ring Mount for a Precise Fit on MIL-STD-1913 Picatinny Rails<br>&#149; Precision CNC Machined from Aircraft Grade Aluminum and Finished in a Blue Anodize<br>&#149; Significant Lightening Cuts to Massively Reduce Weight Without Compromising Durability <br>&#149; Radiused Edges and Corners to Prevent Snagging, Scratching, or Tearing of Other Gear and for Effortless Access to Scope Windage and Elevation Turrets<br>&#149; Single Mount Utilizes Locking Torx Screws and Square-shaped Integral Recoil Stops For a Secure Zero Hold<br>&#149; 22mm Saddle Height, 34mm Offset Distance, 100mm Base Length, High Profile Fits 30mm Tube Optics with up to a 73mm Outer Objective Diameter<br>&#149; Includes a T20  Torx Wrench for Simple and User Friendly Installation<br><br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>We recommend to tighten the ring top screws with a torque value of about 25 inch-lb and the side plate screw with torque value of about 35 inch-lb.<font color=red style='font-size:10px;'><br><br>",,,,,,,,7.65,18.5,7.9,5.6,,,,,,,Mounting Systems,AIR32234AB_PRO_1.jpg,AIR32234AB_PRO_2.jpg,,,,,AIR122S_PRO_3.jpg,,,,,,UTG ACCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AIR32234AR,"UTG&reg; ACCU-SYNC&reg; 30mm High Profile 34mm Offset Picatinny Rings, Red",,,,UTG,,,"&#149; UTG ACCU-SYNC&reg; 30mm High Profile 34mm Offset Scope Ring Mount for a Precise Fit on MIL-STD-1913 Picatinny Rails<br>&#149; Precision CNC Machined from Aircraft Grade Aluminum and Finished in a Red Anodize<br>&#149; Significant Lightening Cuts to Massively Reduce Weight Without Compromising Durability <br>&#149; Radiused Edges and Corners to Prevent Snagging, Scratching, or Tearing of Other Gear and for Effortless Access to Scope Windage and Elevation Turrets<br>&#149; Single Mount Utilizes Locking Torx Screws and Square-shaped Integral Recoil Stops For a Secure Zero Hold<br>&#149; 22mm Saddle Height, 34mm Offset Distance, 100mm Base Length, High Profile Fits 30mm Tube Optics with up to a 73mm Outer Objective Diameter<br>&#149; Includes a T20  Torx Wrench for Simple and User Friendly Installation<br><br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>We recommend to tighten the ring top screws with a torque value of about 25 inch-lb and the side plate screw with torque value of about 35 inch-lb.<font color=red style='font-size:10px;'><br><br>",,,,,,,,7.65,18.5,7.9,5.6,,,,,,,Mounting Systems,AIR32234AR_PRO_1.jpg,AIR32234AR_PRO_2.jpg,,,,,AIR122S_PRO_3.jpg,,,,,,UTG ACCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AIR32250,"UTG&reg; ACCU-SYNC&reg; 30mm High Profile 50mm Offset Picatinny Rings, Black",,,,UTG,,,"&#149; UTG ACCU-SYNC&reg; 30mm High Profile 50mm Offset Scope Ring Mount for a Precise Fit on MIL-STD-1913 Picatinny Rails<br>&#149; Precision CNC Machined from Aircraft Aluminum and Finished in a Matte Black Anodize<br>&#149; Significant Lightening Cuts to Massively Reduce Weight Without Compromising Durability <br>&#149; Radiused Edges and Corners to Prevent Snagging, Scratching, or Tearing of Other Gear and for Effortless Access to Scope Windage and Elevation Turrets<br>&#149; Single Mount Utilizes Locking Torx Screws and Square-shaped Integral Recoil Stops For a Secure Zero Hold<br>&#149; 22mm Saddle Height, 50mm Offset Distance, 100mm Base Length, High Profile Fits 30mm Tube Optics with up to a 73mm Outer Objective Diameter<br>&#149; Includes a T20 Torx Wrench for Simple and User Friendly Installation<br><br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>We recommend to tighten the ring top screws with a torque value of about 25 inch-lb and the side plate screw with torque value of about 35 inch-lb.<font color=red style='font-size:10px;'><br><br>",,,,,,,,7.8,19.1,6.4,8.9,,,,,,,Mounting Systems,AIR32250_PRO_1.jpg,AIR32250_PRO_2.jpg,,,,,AIR122S_PRO_3.jpg,,,,,,UTG New,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AIR32250AB,"UTG&reg; ACCU-SYNC&reg; 30mm High Profile 50mm Offset Picatinny Rings, Blue",,,,UTG,,,"&#149; UTG ACCU-SYNC&reg; 30mm High Profile 50mm Offset Scope Ring Mount for a Precise Fit on MIL-STD-1913 Picatinny Rails<br>&#149; Precision CNC Machined from Aircraft Grade Aluminum and Finished in a Blue Anodize<br>&#149; Significant Lightening Cuts to Massively Reduce Weight Without Compromising Durability <br>&#149; Radiused Edges and Corners to Prevent Snagging, Scratching, or Tearing of Other Gear and for Effortless Access to Scope Windage and Elevation Turrets<br>&#149; Single Mount Utilizes Locking Torx Screws and Square-shaped Integral Recoil Stops For a Secure Zero Hold<br>&#149; 22mm Saddle Height, 50mm Offset Distance, 100mm Base Length, High Profile Fits 30mm Tube Optics with up to a 73mm Outer Objective Diameter<br>&#149; Includes a T20 Torx Wrench for Simple and User Friendly Installation<br><br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>We recommend to tighten the ring top screws with a torque value of about 25 inch-lb and the side plate screw with torque value of about 35 inch-lb.<font color=red style='font-size:10px;'><br><br>",,,,,,,,7.8,19.1,6.4,8.9,,,,,,,Mounting Systems,AIR32250AB_PRO_1.jpg,AIR32250AB_PRO_2.jpg,,,,,AIR122S_PRO_3.jpg,,,,,,UTG ACCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AIR32250AR,"UTG&reg; ACCU-SYNC&reg; 30mm High Profile 50mm Offset Picatinny Rings, Red",,,,UTG,,,"&#149; UTG ACCU-SYNC&reg; 30mm High Profile 50mm Offset Scope Ring Mount for a Precise Fit on MIL-STD-1913 Picatinny Rails<br>&#149; Precision CNC Machined from Aircraft Grade Aluminum and Finished in a Red Anodize<br>&#149; Significant Lightening Cuts to Massively Reduce Weight Without Compromising Durability <br>&#149; Radiused Edges and Corners to Prevent Snagging, Scratching, or Tearing of Other Gear and for Effortless Access to Scope Windage and Elevation Turrets<br>&#149; Single Mount Utilizes Locking Torx Screws and Square-shaped Integral Recoil Stops For a Secure Zero Hold<br>&#149; 22mm Saddle Height, 50mm Offset Distance, 100mm Base Length, High Profile Fits 30mm Tube Optics with up to a 73mm Outer Objective Diameter<br>&#149; Includes a T20 Torx Wrench for Simple and User Friendly Installation<br><br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>We recommend to tighten the ring top screws with a torque value of about 25 inch-lb and the side plate screw with torque value of about 35 inch-lb.<font color=red style='font-size:10px;'><br><br>",,,,,,,,7.8,19.1,6.4,8.9,,,,,,,Mounting Systems,AIR32250AR_PRO_1.jpg,AIR32250AR_PRO_2.jpg,,,,,AIR122S_PRO_3.jpg,,,,,,UTG ACCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
